economy,year,GDP_Growth,GDP_PerCapita_Growth,Inflation_CPI,Total_Reserves,Unemployment,Current_Account_GDP,Trade_GDP,FDI_Inflows_GDP,Exports_GDP,Imports_GDP,Gross_Savings_GDP,Exchange_Rate,Manufacturing_Value,Investment_GDP,crisis_label
ARE,2002,2.43345681089617,-3.6045063779694,12.2504202448139,15355431325.3937,2.659,13.1295816769393,93.0716588147781,0.0867813662286139,49.5033473840813,43.5683114306968,33.8347069654515,3.6725,13.0634763203571,22.5456815521944,0
ARE,2003,8.80054081355328,2.68556331171168,12.2504202448139,15087811903.6615,2.903,13.1295816769393,102.300169490783,3.42266271097113,55.9231992151745,46.3769702756087,33.8347069654515,3.6725,12.2624610762446,22.1297618369823,0
ARE,2004,9.56643663767056,3.71551069282259,12.2504202448139,18529923697.6481,2.965,13.1295816769393,116.622612523831,6.76715211324682,63.5677298138648,53.0548827099662,33.8347069654515,3.6725,11.5123829171924,19.9785190602061,0
ARE,2005,4.85514119553341,-0.445687772577529,12.2504202448139,21010295842.2662,3.12,13.1295816769393,119.552871642254,6.03481604123485,67.5853113898841,51.9675602523703,33.8347069654515,3.6725,10.608039735308,20.1668488058722,0
ARE,2006,9.83731976924005,2.28744303095432,12.2504202448139,27617445822.5768,2.964,13.1295816769393,119.470669577786,5.76543753223521,68.6277976715135,50.8428719062721,33.8347069654515,3.6725,9.65695462798033,19.2703996822451,0
ARE,2007,3.18439017324592,-8.10764986229219,12.2504202448139,77238765358.1158,2.934,13.1295816769393,136.798152865771,5.50043971722883,72.3840975003088,64.4140553654625,33.8347069654515,3.6725,9.0255775725641,25.1991828204692,0
ARE,2008,3.19183627331763,-7.90935166190489,12.2504202448139,31694454694.0485,2.818,13.1295816769393,148.513544025723,1.60487460715228,78.86788870154,69.6456553241827,33.8347069654515,3.6725,8.60026538838952,25.0980915438506,0
ARE,2009,-5.24292190384988,-10.9561860264524,1.5618131744907,26104201597.7901,2.932,13.1295816769393,153.461944358373,0.447367365845778,79.6533178621862,73.8086264961866,33.8347069654515,3.6725,9.19537711686217,31.6335487625593,1
ARE,2010,1.60285004671343,-0.804617484632146,0.877983288285867,32785291883.4008,2.798,13.1295816769393,135.485709128426,2.85854032456409,77.4455343570214,58.0401747714045,33.8347069654515,3.6725,8.09883892751659,28.9193053739198,0
ARE,2011,6.73646786920814,3.21040480797836,0.87734659568512,37269318422.5757,2.587,13.1295816769393,144.176786868982,1.938861867408,85.628648366152,58.5481385028301,33.8347069654515,3.6725,7.85633298787347,24.7738271342481,0
ARE,2012,4.6832657020049,0.619829719966987,0.662268900269008,47035150430.9523,2.323,13.1295816769393,156.637694501481,2.43554239157448,95.6008662534124,61.036828248069,33.8347069654515,3.6725,7.83232838879361,23.421423689147,0
ARE,2013,4.91847806719888,0.805452996724028,1.1011183637571,68202650660.2746,2.125,13.1295816769393,157.398083989641,2.38382217021709,95.7551835445394,61.6429004451015,33.8347069654515,3.6725,7.69049758836887,21.1407254569336,0
ARE,2014,4.63288144983127,-0.124078023674471,2.34626865671642,78424381665.0826,1.999,13.1295816769393,159.515615057764,2.60546065371654,94.773856080155,64.7417589776089,33.8347069654515,3.6725,7.87817582855572,22.1222022367368,0
ARE,2015,7.08767348587587,1.47473600077311,4.06996608361593,93929134196.4175,1.793,13.1295816769393,164.286182737903,2.23861395699196,93.8625430925095,70.4236396453939,33.8347069654515,3.6725,8.88504101808103,21.643204001152,0
ARE,2016,5.65793329224303,0.574841518832997,1.61748808904197,85390832746.3077,1.64,13.1295816769393,165.39501917458,2.51620200951453,94.4747534696859,70.9202657048941,33.8347069654515,3.6725,9.04122820032871,20.9292537892622,0
ARE,2017,-1.06137661464977,-4.15218113866617,1.96682557818842,95377648625.516,2.462,13.1295816769393,165.476542469815,2.56696112401594,94.7373963619868,70.7391461078281,33.8347069654515,3.6725,9.1350639075767,20.6035948096274,0
ARE,2018,1.53716683173516,0.195794810557288,3.06863379251996,99503335478.7452,2.236,13.1295816769393,154.747005019293,2.35729150002132,90.8429581255868,63.9040468937061,33.8347069654515,3.6725,8.72303775687487,21.1611309818493,0
